contractSymbol,lastTradeDate,strike,lastPrice,volume,underlyingPriceAtTrade,volatilityIndex,bid_ask_spread,optionType
AMZN260320P00105000,2026-02-13 20:27:18+00:00,105.0,0.01,5.0,204.663,36.66,0.01,p
AMZN260320P00110000,2026-02-24 14:48:24+00:00,110.0,0.01,1.0,206.525,36.61,0.02,p
AMZN260320P00115000,2026-02-23 20:43:51+00:00,115.0,0.01,19.0,205.0,37.72,0.01,p
AMZN260320P00120000,2026-02-25 14:51:21+00:00,120.0,0.05,2.0,210.74,35.27,0.05,p
AMZN260320P00125000,2026-02-25 15:23:54+00:00,125.0,0.03,4.0,210.175,35.18,0.02,p
AMZN260320P00130000,2026-02-23 18:41:10+00:00,130.0,0.04,10.0,204.085,37.23,0.02,p
AMZN260320P00135000,2026-02-25 16:39:02+00:00,135.0,0.04,10.0,209.82,35.05,0.01,p
AMZN260320P00140000,2026-02-24 19:21:40+00:00,140.0,0.05,1.0,208.865,36.53,0.02,p
AMZN260320P00145000,2026-02-24 20:45:39+00:00,145.0,0.07,7.0,208.494,36.58,0.02,p
AMZN260320P00150000,2026-02-25 16:29:06+00:00,150.0,0.08,25.0,209.94,35.12,0.02,p
AMZN260320P00155000,2026-02-25 15:47:55+00:00,155.0,0.12,3.0,210.85,35.28,0.02,p
AMZN260320P00160000,2026-02-25 15:21:34+00:00,160.0,0.16,30.0,210.11,35.18,0.01,p
AMZN260320P00165000,2026-02-25 15:45:51+00:00,165.0,0.21,17.0,210.71,35.21,0.01,p
AMZN260320P00170000,2026-02-25 16:45:34+00:00,170.0,0.31,108.0,209.81,35.01,0.02,p
AMZN260320P00175000,2026-02-25 16:40:11+00:00,175.0,0.43,205.0,209.85,35.03,0.01,p
AMZN260320P00180000,2026-02-25 16:49:38+00:00,180.0,0.64,440.0,209.79,35.03,0.01,p
AMZN260320P00185000,2026-02-25 16:48:41+00:00,185.0,0.95,344.0,209.81,35.03,0.03,p
AMZN260320P00190000,2026-02-25 16:50:34+00:00,190.0,1.39,332.0,209.905,35.01,0.03,p
AMZN260320P00195000,2026-02-25 16:48:12+00:00,195.0,2.1,665.0,209.74,35.03,0.03,p
AMZN260320P00200000,2026-02-25 16:47:34+00:00,200.0,3.11,915.0,209.74,35.03,0.05,p
AMZN260320P00205000,2026-02-25 16:36:11+00:00,205.0,4.65,933.0,209.83,35.1,0.05,p
AMZN260320P00210000,2026-02-25 16:45:36+00:00,210.0,6.56,384.0,209.81,35.01,0.1,p
AMZN260320P00215000,2026-02-25 16:43:20+00:00,215.0,9.2,206.0,209.94,35.03,0.1,p
AMZN260320P00220000,2026-02-25 16:49:08+00:00,220.0,12.6,66.0,209.81,35.03,0.1,p
AMZN260320P00225000,2026-02-25 16:48:00+00:00,225.0,16.46,67.0,209.74,35.03,0.1,p
AMZN260320P00230000,2026-02-25 16:28:14+00:00,230.0,20.7,59.0,209.785,35.16,0.3,p
AMZN260320P00235000,2026-02-25 14:30:04+00:00,235.0,24.88,2.0,211.12,35.51,0.55,p
AMZN260320P00240000,2026-02-25 15:44:15+00:00,240.0,29.6,2.0,210.497,35.31,0.7,p
AMZN260320P00245000,2026-02-24 14:50:09+00:00,245.0,38.6,100.0,206.46,36.59,2.25,p
AMZN260320P00250000,2026-02-24 20:42:24+00:00,250.0,41.65,1070.0,208.28,36.67,2.2,p
AMZN260320P00255000,2026-02-24 20:42:24+00:00,255.0,46.78,87.0,208.28,36.67,2.25,p
AMZN260320P00260000,2026-02-24 20:42:24+00:00,260.0,51.64,1940.0,208.28,36.67,2.05,p
AMZN260320P00265000,2026-02-24 20:42:24+00:00,265.0,56.76,1270.0,208.28,36.67,2.05,p
AMZN260320P00270000,2026-02-09 20:50:00+00:00,270.0,60.9,675.0,204.663,36.66,2.2,p
AMZN260320P00275000,2026-02-10 20:02:32+00:00,275.0,66.93,3.0,204.663,36.66,2.25,p
AMZN260320P00280000,2026-02-06 20:12:38+00:00,280.0,72.15,1035.0,204.663,36.66,2.05,p
AMZN260320P00285000,2026-02-06 20:12:38+00:00,285.0,80.35,230.0,204.663,36.66,2.25,p
AMZN260320P00290000,2026-02-06 20:12:38+00:00,290.0,82.36,3160.0,204.663,36.66,2.2,p
AMZN260320P00295000,2026-01-23 16:24:24+00:00,295.0,56.24,50.0,204.663,36.66,2.05,p
AMZN260320P00300000,2026-02-06 16:06:46+00:00,300.0,95.26,5.0,204.663,36.66,2.2,p
AMZN260320P00305000,2026-02-06 16:12:53+00:00,305.0,99.5,1.0,204.663,36.66,2.0,p
AMZN260320P00310000,2026-02-02 19:47:15+00:00,310.0,66.28,1.0,204.663,36.66,2.2,p
AMZN260320P00315000,2025-12-30 15:22:08+00:00,315.0,83.68,2.0,204.663,36.66,2.85,p
AMZN260320P00320000,2025-12-29 19:42:06+00:00,320.0,88.42,2.0,204.663,36.66,3.4,p
AMZN260320P00325000,2025-11-11 20:55:00+00:00,325.0,76.1,2.0,204.663,36.66,1.85,p
AMZN260320P00330000,2025-11-10 18:45:03+00:00,330.0,81.55,2.0,204.663,36.66,1.95,p
AMZN260320P00335000,2025-11-10 15:10:53+00:00,335.0,85.85,,204.663,36.66,2.1,p
AMZN260320P00340000,2025-11-18 16:48:31+00:00,340.0,114.7,15.0,204.663,36.66,2.0,p
AMZN260320P00345000,2025-10-29 13:51:19+00:00,345.0,115.4,,204.663,36.66,3.85,p
AMZN260320P00350000,2025-11-26 20:54:30+00:00,350.0,120.7,1.0,204.663,36.66,2.0,p
AMZN260320P00355000,2025-11-21 14:54:32+00:00,355.0,136.98,1.0,204.663,36.66,1.8,p
AMZN260320P00360000,2025-11-20 20:53:53+00:00,360.0,142.47,1.0,204.663,36.66,1.95,p
AMZN260320P00370000,2026-02-03 18:24:53+00:00,370.0,133.5,1.0,204.663,36.66,2.2,p
AMZN260327C00125000,2026-02-24 15:03:02+00:00,125.0,80.44,4.0,205.27,37.17,3.55,c
AMZN260327C00130000,2026-02-23 15:00:37+00:00,130.0,76.42,4.0,205.895,37.43,3.75,c
AMZN260327C00145000,2026-02-18 17:46:02+00:00,145.0,61.8,1.0,204.663,36.66,3.55,c
AMZN260327C00150000,2026-02-23 16:31:33+00:00,150.0,55.17,10.0,204.143,37.78,2.95,c
AMZN260327C00160000,2026-02-23 16:30:07+00:00,160.0,45.52,1.0,204.325,37.82,2.35,c
AMZN260327C00165000,2026-02-18 19:32:32+00:00,165.0,41.49,4.0,204.663,36.66,2.1,c
AMZN260327C00170000,2026-02-24 15:18:54+00:00,170.0,38.0,9.0,206.891,36.72,1.85,c
AMZN260327C00175000,2026-02-23 16:53:08+00:00,175.0,31.4,20.0,204.42,37.71,2.45,c
AMZN260327C00180000,2026-02-25 16:00:59+00:00,180.0,31.84,7.0,210.23,35.35,0.55,c
AMZN260327C00185000,2026-02-25 15:55:57+00:00,185.0,27.21,3.0,210.07,35.49,0.85,c
AMZN260327C00190000,2026-02-25 15:21:08+00:00,190.0,22.95,23.0,210.005,35.23,0.4,c
AMZN260327C00195000,2026-02-25 16:21:41+00:00,195.0,18.32,7.0,210.06,35.15,0.65,c
AMZN260327C00200000,2026-02-25 16:22:50+00:00,200.0,14.57,7.0,210.055,35.13,0.2,c
AMZN260327C00205000,2026-02-25 16:22:36+00:00,205.0,11.2,36.0,210.055,35.13,0.15,c
AMZN260327C00210000,2026-02-25 16:43:31+00:00,210.0,8.1,370.0,209.835,35.04,0.15,c
AMZN260327C00215000,2026-02-25 16:45:16+00:00,215.0,5.7,155.0,209.9,35.03,0.05,c
AMZN260327C00220000,2026-02-25 16:43:31+00:00,220.0,3.8,393.0,209.835,35.04,0.1,c
AMZN260327C00225000,2026-02-25 16:38:40+00:00,225.0,2.44,462.0,209.82,35.05,0.04,c
AMZN260327C00230000,2026-02-25 16:41:58+00:00,230.0,1.54,185.0,209.92,35.02,0.03,c
AMZN260327C00235000,2026-02-25 16:36:24+00:00,235.0,0.97,586.0,209.83,35.1,0.03,c
AMZN260327C00240000,2026-02-25 16:33:35+00:00,240.0,0.63,119.0,209.85,35.04,0.01,c
AMZN260327C00245000,2026-02-25 16:35:37+00:00,245.0,0.4,49.0,209.83,35.1,0.02,c
AMZN260327C00250000,2026-02-25 16:46:23+00:00,250.0,0.25,69.0,209.81,35.01,0.03,c
AMZN260327C00255000,2026-02-25 15:54:12+00:00,255.0,0.19,40.0,210.333,35.33,0.03,c
AMZN260327C00260000,2026-02-25 15:28:54+00:00,260.0,0.13,101.0,210.45,35.01,0.03,c
AMZN260327C00265000,2026-02-25 15:37:15+00:00,265.0,0.1,10.0,210.225,35.27,0.02,c
AMZN260327C00270000,2026-02-24 15:42:42+00:00,270.0,0.08,106.0,207.94,35.74,0.02,c
AMZN260327C00275000,2026-02-19 14:30:01+00:00,275.0,0.12,6.0,204.663,36.66,0.03,c
AMZN260327C00280000,2026-02-23 20:38:14+00:00,280.0,0.05,1.0,204.895,37.76,0.03,c
AMZN260327C00285000,2026-02-17 16:33:41+00:00,285.0,0.1,1.0,204.663,36.66,0.03,c
AMZN260327C00295000,2026-02-23 15:33:18+00:00,295.0,0.04,35.0,204.72,37.57,0.03,c
AMZN260327C00300000,2026-02-23 20:39:57+00:00,300.0,0.03,1.0,204.94,37.74,0.02,c
AMZN260327C00305000,2026-02-06 20:18:00+00:00,305.0,0.2,1.0,204.663,36.66,0.02,c
AMZN260327C00310000,2026-02-13 16:03:18+00:00,310.0,0.05,,204.663,36.66,0.23,c
AMZN260327C00320000,2026-02-17 16:30:52+00:00,320.0,0.04,,204.663,36.66,0.82,c
AMZN260327C00325000,2026-02-17 18:32:06+00:00,325.0,0.03,1.0,204.663,36.66,0.82,c
AMZN260327C00335000,2026-02-19 14:59:43+00:00,335.0,0.02,4.0,204.52,36.1,0.82,c
AMZN260327P00125000,2026-02-23 15:51:08+00:00,125.0,0.04,3.0,204.68,37.6,0.03,p
AMZN260327P00130000,2026-02-19 17:30:41+00:00,130.0,0.06,6.0,204.455,35.57,0.03,p
AMZN260327P00135000,2026-02-24 19:59:02+00:00,135.0,0.06,7.0,209.34,36.44,0.02,p
AMZN260327P00140000,2026-02-23 17:33:13+00:00,140.0,0.14,12.0,203.55,38.07,0.03,p
AMZN260327P00145000,2026-02-23 17:57:01+00:00,145.0,0.16,15.0,204.14,37.74,0.03,p
AMZN260327P00150000,2026-02-25 16:09:20+00:00,150.0,0.12,14.0,210.12,35.31,0.02,p
AMZN260327P00155000,2026-02-25 16:19:30+00:00,155.0,0.19,4.0,209.89,35.18,0.03,p
AMZN260327P00160000,2026-02-25 15:26:00+00:00,160.0,0.25,107.0,210.33,35.14,0.03,p
AMZN260327P00165000,2026-02-25 15:28:28+00:00,165.0,0.32,4.0,210.54,35.01,0.02,p
AMZN260327P00170000,2026-02-25 16:35:46+00:00,170.0,0.46,10.0,209.83,35.1,0.03,p
AMZN260327P00175000,2026-02-25 16:37:21+00:00,175.0,0.67,37.0,209.83,35.14,0.03,p
AMZN260327P00180000,2026-02-25 16:22:43+00:00,180.0,0.93,62.0,210.055,35.13,0.03,p
AMZN260327P00185000,2026-02-25 16:20:43+00:00,185.0,1.34,112.0,209.88,35.22,0.03,p
AMZN260327P00190000,2026-02-25 16:49:50+00:00,190.0,1.91,141.0,209.79,35.03,0.03,p
AMZN260327P00195000,2026-02-25 16:42:00+00:00,195.0,2.73,200.0,209.92,35.02,0.05,p
AMZN260327P00200000,2026-02-25 16:48:05+00:00,200.0,3.9,62.0,209.74,35.03,0.05,p
AMZN260327P00205000,2026-02-25 16:36:26+00:00,205.0,5.47,38.0,209.83,35.1,0.15,p
AMZN260327P00210000,2026-02-25 16:49:01+00:00,210.0,7.55,140.0,209.81,35.03,0.15,p
AMZN260327P00215000,2026-02-25 15:57:56+00:00,215.0,10.01,25.0,210.35,35.4,0.15,p
AMZN260327P00220000,2026-02-25 15:16:52+00:00,220.0,12.93,3.0,210.46,35.2,0.1,p
AMZN260327P00225000,2026-02-24 20:31:09+00:00,225.0,17.93,6.0,208.19,36.73,0.7,p
AMZN260327P00230000,2026-02-24 18:46:35+00:00,230.0,21.5,3.0,209.89,36.0,1.45,p
AMZN260327P00235000,2026-02-25 15:54:56+00:00,235.0,24.82,16.0,210.171,35.41,1.95,p
AMZN260327P00240000,2026-02-23 14:30:02+00:00,240.0,32.43,5.0,207.935,37.05,2.25,p
AMZN260327P00245000,2026-02-20 14:59:32+00:00,245.0,38.74,5.0,206.585,35.46,2.8,p
AMZN260327P00250000,2026-02-20 18:55:33+00:00,250.0,39.1,5.0,210.969,35.25,2.95,p
AMZN260327P00255000,2026-02-06 14:31:24+00:00,255.0,53.99,100.0,204.663,36.66,3.1,p
AMZN260327P00260000,2026-02-24 20:42:24+00:00,260.0,51.53,143.0,208.28,36.67,2.95,p
AMZN260327P00265000,2026-02-24 20:42:24+00:00,265.0,56.5,510.0,208.28,36.67,2.55,p
AMZN260402C00150000,2026-02-13 19:17:26+00:00,150.0,51.2,,204.663,36.66,3.2,c
AMZN260402C00165000,2026-02-13 19:04:25+00:00,165.0,36.43,,204.663,36.66,2.3,c
AMZN260402C00170000,2026-02-25 14:57:53+00:00,170.0,42.07,1.0,210.89,35.11,1.85,c
AMZN260402C00175000,2026-02-25 14:34:03+00:00,175.0,37.73,1.0,210.13,35.58,2.4,c
AMZN260402C00180000,2026-02-23 16:26:42+00:00,180.0,27.5,1.0,204.27,37.96,1.05,c
AMZN260402C00185000,2026-02-24 14:48:49+00:00,185.0,24.7,2.0,206.56,36.62,1.15,c
AMZN260402C00190000,2026-02-25 14:42:00+00:00,190.0,23.3,3.0,209.965,35.51,0.25,c
AMZN260402C00195000,2026-02-25 16:08:37+00:00,195.0,19.3,2.0,210.12,35.31,0.55,c
AMZN260402C00200000,2026-02-25 16:31:06+00:00,200.0,15.4,6.0,210.12,35.09,0.25,c
AMZN260402C00205000,2026-02-25 16:49:31+00:00,205.0,11.75,21.0,209.79,35.03,0.1,c
AMZN260402C00210000,2026-02-25 16:49:47+00:00,210.0,8.85,156.0,209.79,35.03,0.1,c
AMZN260402C00215000,2026-02-25 16:16:43+00:00,215.0,6.56,601.0,209.87,35.29,0.1,c
AMZN260402C00220000,2026-02-25 16:44:44+00:00,220.0,4.55,165.0,209.9,35.03,0.1,c
AMZN260402C00225000,2026-02-25 16:50:42+00:00,225.0,3.06,66.0,209.905,35.01,0.1,c
AMZN260402C00230000,2026-02-25 16:48:25+00:00,230.0,2.0,62.0,209.74,35.03,0.04,c
AMZN260402C00235000,2026-02-25 16:47:16+00:00,235.0,1.31,52.0,209.775,35.0,0.05,c
AMZN260402C00240000,2026-02-25 16:49:31+00:00,240.0,0.87,68.0,209.79,35.03,0.04,c
AMZN260402C00245000,2026-02-25 16:27:05+00:00,245.0,0.59,6.0,209.97,35.12,0.03,c
AMZN260402C00250000,2026-02-25 16:24:55+00:00,250.0,0.39,102.0,210.05,35.13,0.03,c
AMZN260402C00255000,2026-02-25 16:43:25+00:00,255.0,0.25,2.0,209.94,35.03,0.03,c
AMZN260402C00260000,2026-02-25 16:12:50+00:00,260.0,0.18,10.0,209.9,35.29,0.03,c
AMZN260402C00265000,2026-02-25 15:01:11+00:00,265.0,0.14,6.0,211.53,34.99,0.03,c
AMZN260402C00270000,2026-02-25 16:45:34+00:00,270.0,0.1,225.0,209.81,35.01,0.03,c
AMZN260402C00275000,2026-02-24 19:05:37+00:00,275.0,0.07,2.0,209.9,36.12,0.03,c
AMZN260402C00280000,2026-02-25 16:32:42+00:00,280.0,0.07,1.0,210.07,35.03,0.03,c
AMZN260402C00285000,2026-02-23 15:05:44+00:00,285.0,0.06,1.0,204.66,37.61,0.03,c
AMZN260402C00290000,2026-02-24 15:23:14+00:00,290.0,0.03,1.0,207.28,36.55,0.03,c
AMZN260402C00295000,2026-02-20 15:09:52+00:00,295.0,0.05,1.0,209.99,35.06,0.03,c
AMZN260402C00300000,2026-02-20 15:12:00+00:00,300.0,0.05,4.0,210.27,35.2,0.03,c
AMZN260402C00305000,2026-02-23 18:12:22+00:00,305.0,0.04,1.0,204.33,37.49,0.03,c
AMZN260402P00130000,2026-02-24 19:59:24+00:00,130.0,0.06,3.0,209.34,36.44,0.03,p
AMZN260402P00135000,2026-02-23 17:43:07+00:00,135.0,0.13,2.0,203.79,38.02,0.03,p
AMZN260402P00140000,2026-02-23 17:55:04+00:00,140.0,0.17,1.0,204.17,37.75,0.03,p
AMZN260402P00145000,2026-02-25 14:37:24+00:00,145.0,0.12,1.0,209.94,35.55,0.03,p
AMZN260402P00150000,2026-02-24 19:14:51+00:00,150.0,0.18,1.0,209.28,36.48,0.03,p
AMZN260402P00155000,2026-02-24 18:11:14+00:00,155.0,0.23,2.0,209.13,35.68,0.03,p
AMZN260402P00160000,2026-02-25 14:59:27+00:00,160.0,0.31,5.0,210.833,35.13,0.03,p
AMZN260402P00165000,2026-02-25 14:59:28+00:00,165.0,0.43,25.0,210.833,35.13,0.03,p
AMZN260402P00170000,2026-02-25 16:50:35+00:00,170.0,0.62,43.0,209.905,35.01,0.04,p
AMZN260402P00175000,2026-02-25 15:51:22+00:00,175.0,0.84,17.0,210.835,35.29,0.04,p
AMZN260402P00180000,2026-02-25 15:56:40+00:00,180.0,1.2,27.0,210.17,35.43,0.04,p
AMZN260402P00185000,2026-02-25 16:19:09+00:00,185.0,1.68,91.0,209.8,35.29,0.05,p
AMZN260402P00190000,2026-02-25 16:47:16+00:00,190.0,2.32,62.0,209.775,35.0,0.05,p
AMZN260402P00195000,2026-02-25 16:47:16+00:00,195.0,3.25,40.0,209.775,35.0,0.1,p
AMZN260402P00200000,2026-02-25 16:28:50+00:00,200.0,4.48,42.0,209.94,35.12,0.15,p
AMZN260402P00205000,2026-02-25 16:46:05+00:00,205.0,6.1,138.0,209.81,35.01,0.1,p
AMZN260402P00210000,2026-02-25 16:38:16+00:00,210.0,8.2,25.0,209.815,35.1,0.1,p
AMZN260402P00215000,2026-02-25 15:56:34+00:00,215.0,10.75,8.0,210.17,35.43,0.15,p
AMZN260402P00220000,2026-02-25 16:35:56+00:00,220.0,13.92,5.0,209.83,35.1,0.2,p
AMZN260402P00225000,2026-02-24 18:22:54+00:00,225.0,17.88,1.0,209.04,35.67,1.15,p
AMZN260402P00230000,2026-02-24 14:48:34+00:00,230.0,24.8,1.0,206.56,36.62,1.25,p
AMZN260402P00235000,2026-02-20 14:52:32+00:00,235.0,28.98,2.0,206.02,35.66,1.55,p
AMZN260402P00240000,2026-02-20 18:18:29+00:00,240.0,31.25,2.0,209.15,35.83,2.15,p
AMZN260402P00245000,2026-02-20 15:47:35+00:00,245.0,35.5,2.0,210.22,34.92,2.5,p
AMZN260402P00250000,2026-02-24 16:27:32+00:00,250.0,41.08,11.0,209.12,36.02,2.65,p
AMZN260402P00270000,2026-02-13 14:46:10+00:00,270.0,71.05,,204.663,36.66,3.1,p
AMZN260417C00110000,2026-02-24 20:54:39+00:00,110.0,99.35,1.0,208.43,36.41,2.9,c
AMZN260417C00115000,2026-02-09 19:00:22+00:00,115.0,96.07,1.0,204.663,36.66,2.65,c
AMZN260417C00120000,2026-02-24 20:32:16+00:00,120.0,89.33,1.0,208.28,36.72,3.15,c
AMZN260417C00125000,2026-02-05 18:16:29+00:00,125.0,100.85,98.0,204.663,36.66,3.8,c
AMZN260417C00130000,2026-02-19 16:06:46+00:00,130.0,75.88,3.0,204.535,35.68,3.25,c
AMZN260417C00135000,2026-02-25 15:37:58+00:00,135.0,76.0,1.0,210.15,35.27,2.75,c
AMZN260417C00140000,2026-02-23 14:51:42+00:00,140.0,67.7,1.0,206.06,37.49,2.9,c
AMZN260417C00145000,2026-02-09 18:34:55+00:00,145.0,67.35,3.0,204.663,36.66,3.4,c
AMZN260417C00150000,2026-02-24 14:31:35+00:00,150.0,55.53,10.0,204.06,37.43,1.9,c
AMZN260417C00155000,2026-02-25 15:12:32+00:00,155.0,57.25,1.0,210.69,35.12,2.45,c
AMZN260417C00160000,2026-02-25 15:04:07+00:00,160.0,52.51,1.0,211.34,35.06,1.15,c
AMZN260417C00165000,2026-02-24 17:27:03+00:00,165.0,46.7,5.0,209.85,35.53,1.4,c
AMZN260417C00170000,2026-02-25 15:12:32+00:00,170.0,42.9,1.0,210.69,35.12,0.9,c
AMZN260417C00175000,2026-02-25 15:56:08+00:00,175.0,37.65,15.0,210.07,35.49,1.4,c
AMZN260417C00180000,2026-02-25 16:09:02+00:00,180.0,33.12,1.0,210.12,35.31,0.55,c
AMZN260417C00185000,2026-02-24 19:34:31+00:00,185.0,27.9,7.0,208.99,36.53,0.55,c
AMZN260417C00190000,2026-02-25 16:45:35+00:00,190.0,24.26,94.0,209.81,35.01,0.3,c
AMZN260417C00195000,2026-02-25 16:49:38+00:00,195.0,20.3,46.0,209.79,35.03,0.25,c
AMZN260417C00200000,2026-02-25 16:42:26+00:00,200.0,16.8,279.0,209.92,35.02,0.1,c
AMZN260417C00205000,2026-02-25 16:36:07+00:00,205.0,13.47,160.0,209.83,35.1,0.15,c
AMZN260417C00210000,2026-02-25 16:48:20+00:00,210.0,10.6,886.0,209.74,35.03,0.1,c
AMZN260417C00215000,2026-02-25 16:42:51+00:00,215.0,8.27,831.0,209.94,35.03,0.1,c
AMZN260417C00220000,2026-02-25 16:47:27+00:00,220.0,6.15,587.0,209.775,35.0,0.05,c
AMZN260417C00225000,2026-02-25 16:48:29+00:00,225.0,4.5,575.0,209.74,35.03,0.1,c
AMZN260417C00230000,2026-02-25 16:48:02+00:00,230.0,3.22,826.0,209.74,35.03,0.05,c
AMZN260417C00235000,2026-02-25 16:38:45+00:00,235.0,2.3,310.0,209.82,35.05,0.03,c
AMZN260417C00240000,2026-02-25 16:49:43+00:00,240.0,1.61,264.0,209.79,35.03,0.03,c
AMZN260417C00245000,2026-02-25 16:49:08+00:00,245.0,1.13,322.0,209.81,35.03,0.02,c
AMZN260417C00250000,2026-02-25 16:34:45+00:00,250.0,0.84,493.0,209.79,35.09,0.03,c
AMZN260417C00255000,2026-02-25 16:44:48+00:00,255.0,0.6,46.0,209.9,35.03,0.02,c
AMZN260417C00260000,2026-02-25 16:43:05+00:00,260.0,0.42,154.0,209.94,35.03,0.02,c
AMZN260417C00265000,2026-02-25 16:50:58+00:00,265.0,0.31,137.0,209.905,35.01,0.02,c
AMZN260417C00270000,2026-02-25 16:43:15+00:00,270.0,0.24,125.0,209.94,35.03,0.01,c
AMZN260417C00275000,2026-02-24 19:50:43+00:00,275.0,0.18,31.0,209.28,36.47,0.01,c
AMZN260417C00280000,2026-02-25 15:16:53+00:00,280.0,0.15,508.0,210.46,35.2,0.03,c
AMZN260417C00285000,2026-02-25 16:05:36+00:00,285.0,0.1,202.0,210.38,35.27,0.01,c
AMZN260417C00290000,2026-02-25 15:19:24+00:00,290.0,0.08,1033.0,210.23,35.2,0.01,c
AMZN260417C00295000,2026-02-24 19:51:49+00:00,295.0,0.08,10.0,209.421,36.42,0.02,c
AMZN260417C00300000,2026-02-25 16:37:52+00:00,300.0,0.06,221.0,209.815,35.1,0.02,c
AMZN260417C00305000,2026-02-25 15:51:03+00:00,305.0,0.05,19.0,210.835,35.29,0.02,c
AMZN260417C00310000,2026-02-24 16:03:35+00:00,310.0,0.04,4.0,208.43,35.91,0.02,c
AMZN260417C00315000,2026-02-24 19:43:28+00:00,315.0,0.04,2350.0,209.07,36.5,0.01,c
AMZN260417C00320000,2026-02-23 18:21:55+00:00,320.0,0.04,2.0,204.59,37.08,0.02,c
AMZN260417C00325000,2026-02-24 15:41:17+00:00,325.0,0.03,9.0,207.595,35.77,0.02,c
AMZN260417C00330000,2026-02-25 16:37:52+00:00,330.0,0.02,5.0,209.815,35.1,0.02,c
AMZN260417C00340000,2026-02-25 16:48:51+00:00,340.0,0.03,21.0,209.81,35.03,0.06,c
AMZN260417C00350000,2026-02-24 19:46:22+00:00,350.0,0.01,15.0,208.777,36.55,0.02,c
AMZN260417C00360000,2026-02-25 16:00:46+00:00,360.0,0.01,10.0,210.23,35.35,0.11,c
AMZN260417C00370000,2026-02-24 20:27:56+00:00,370.0,0.01,5.0,208.34,36.67,0.03,c
AMZN260417P00110000,2026-02-24 20:33:00+00:00,110.0,0.04,16.0,208.42,36.61,0.03,p
AMZN260417P00115000,2026-02-24 16:51:34+00:00,115.0,0.05,2.0,208.94,36.03,0.02,p
AMZN260417P00120000,2026-02-24 18:50:13+00:00,120.0,0.06,5.0,210.105,36.02,0.02,p
AMZN260417P00125000,2026-02-24 20:31:05+00:00,125.0,0.1,1.0,208.19,36.73,0.02,p
AMZN260417P00130000,2026-02-24 20:39:46+00:00,130.0,0.12,2.0,208.29,36.65,0.02,p
AMZN260417P00135000,2026-02-24 16:00:38+00:00,135.0,0.16,2.0,207.973,36.02,0.02,p
AMZN260417P00140000,2026-02-25 16:36:38+00:00,140.0,0.18,5.0,209.83,35.14,0.01,p
AMZN260417P00145000,2026-02-25 16:27:36+00:00,145.0,0.24,4.0,209.785,35.16,0.02,p
AMZN260417P00150000,2026-02-25 15:48:55+00:00,150.0,0.32,2.0,210.93,35.25,0.02,p
AMZN260417P00155000,2026-02-25 15:46:31+00:00,155.0,0.43,6.0,210.85,35.27,0.02,p
AMZN260417P00160000,2026-02-25 15:49:28+00:00,160.0,0.56,12.0,210.93,35.25,0.02,p
AMZN260417P00165000,2026-02-25 16:23:34+00:00,165.0,0.77,60.0,210.05,35.13,0.02,p
AMZN260417P00170000,2026-02-25 16:13:58+00:00,170.0,1.04,59.0,210.03,35.28,0.02,p
AMZN260417P00175000,2026-02-25 16:24:07+00:00,175.0,1.34,54.0,210.05,35.13,0.03,p
AMZN260417P00180000,2026-02-25 16:43:10+00:00,180.0,1.84,84.0,209.94,35.03,0.04,p
AMZN260417P00185000,2026-02-25 16:43:20+00:00,185.0,2.45,171.0,209.94,35.03,0.04,p
AMZN260417P00190000,2026-02-25 16:44:39+00:00,190.0,3.3,135.0,209.9,35.03,0.05,p
AMZN260417P00195000,2026-02-25 16:48:26+00:00,195.0,4.36,210.0,209.74,35.03,0.1,p
AMZN260417P00200000,2026-02-25 16:48:26+00:00,200.0,5.74,303.0,209.74,35.03,0.05,p
AMZN260417P00205000,2026-02-25 16:48:05+00:00,205.0,7.5,216.0,209.74,35.03,0.1,p
AMZN260417P00210000,2026-02-25 16:42:11+00:00,210.0,9.6,254.0,209.92,35.02,0.1,p
AMZN260417P00215000,2026-02-25 16:49:21+00:00,215.0,12.2,161.0,209.81,35.03,0.15,p
AMZN260417P00220000,2026-02-25 16:49:08+00:00,220.0,15.2,106.0,209.81,35.03,0.15,p
AMZN260417P00225000,2026-02-25 16:40:33+00:00,225.0,18.55,10.0,209.87,35.03,0.15,p
AMZN260417P00230000,2026-02-25 16:24:24+00:00,230.0,22.15,63.0,210.05,35.13,0.35,p
AMZN260417P00235000,2026-02-25 14:30:04+00:00,235.0,25.65,1.0,211.12,35.51,0.4,p
AMZN260417P00240000,2026-02-25 15:11:42+00:00,240.0,30.1,2.0,210.795,35.15,0.55,p
AMZN260417P00245000,2026-02-25 15:24:33+00:00,245.0,35.22,10.0,210.2,35.15,0.6,p
AMZN260417P00250000,2026-02-25 14:51:49+00:00,250.0,39.83,32.0,210.39,35.32,0.95,p
AMZN260417P00255000,2026-02-17 17:53:51+00:00,255.0,56.0,2.0,204.663,36.66,2.35,p
AMZN260417P00260000,2026-02-20 18:57:09+00:00,260.0,49.29,7.0,210.85,35.24,2.3,p
AMZN260417P00265000,2026-02-20 18:57:09+00:00,265.0,54.44,1.0,210.85,35.24,2.35,p
AMZN260417P00270000,2026-02-17 14:44:09+00:00,270.0,72.05,5.0,204.663,36.66,2.3,p
AMZN260417P00275000,2026-02-09 18:22:31+00:00,275.0,63.98,41.0,204.663,36.66,2.5,p
